book_id,publisher,num_pages,publication_day,isbn13,publication_month,edition_information,publication_year
34039102,Interzona,56,,9789873874031,,,2015
1147495,Ballantine Books,182,17,9780345337733,12,,1988
3285558,Vintage,448,9,9780679733829,12,,2003
278347,,,,9781853817625,,,
876840,Cinco Puntos Press,95,1,9780938317302,1,,1997
530993,,,,9781889195490,,,
1315720,Alice James Books,80,1,9781882295548,3,,2006
2933184,,,,9780060148171,,,
660469,Four Way Books,82,8,9781884800610,12,,2004
964577,W. W. Norton & Company,,31,9780393049398,12,,2001
148295,,204,,9780140440676,,,
8173312,BiblioLife,114,28,9781116272741,10,Large Print,2009
9166533,dr fkr@,116,,9789776312302,,,2009
18339028,Vintage Books,128,4,,12,,2001
3412234,Hub Publications,169,,9780905049816,,,1979
20821097,TarcherPerigee,144,2,9780399169731,9,,2014
26453329,Opus,48,,9788087048344,,,2013
18132848,Mansards,78,,9789934120046,6,,2013
20512506,Companhia das Letras,344,,9788535923742,1,1a,2014
6018903,mktb@ l'sr@,176,,,,,
661679,,,,9780785813729,,,
1305896,,,,,,,2007
2287458,,,,9788171306350,,,
7280548,,,,9780965455121,,,
31746557,Milkweed Editions,,6,9781571319548,12,,2016
35221738,Birds of Lace,18,4,,4,,2017
1713455,Random House,114,31,9780679448785,3,,1998
4721960,Like Kustannus Oy Ltd,103,,9789524714945,,,2005
15790023,Atlas,551,,9789045004303,5,,2001
586555,,,,9788129106308,,,
29522179,Argos Books,55,15,9781938247163,5,,2015
15010585,,,,9781926655239,,,
1166372,Ecco,240,25,9780061436949,3,,2008
892212,Longman Publishing Group,552,28,9780582019850,2,,1997
9851926,Four Way Books,120,8,9781935536116,3,,2011
18681082,,,,,,,
758285,Dial,32,1,9780803716926,2,,1999
31339423,Poetose Press,144,1,9781945366888,10,First,2016
6093360,Cleveland State University Poetry Center,63,2,9781880834831,3,,2009
28665185,Elliott & Thompson,208,25,9781783962488,8,,2016
25330101,Akashic Books,160,16,9781617753961,2,,2016
287160,Johns Hopkins University Press,208,1,9780801839269,11,,1989
287164,,,,9781841195261,,,
287165,Oxford University Press,195,1,9780192828507,8,Oxford World's Classics,1991
5321230,Enitharmon Press,64,1,9781904634829,3,,2009
13707870,W. W. Norton & Company,960,7,9780393912531,2,,2012
378432,Graywolf Press,68,1,9781555972363,2,,1996
9539077,DVD Ediciones,,1,,11,First,2010
722292,Simon Pulse,188,1,9780689868672,5,,2004
722293,Simon Pulse,144,25,9780689871122,5,,2004
16066771,Ergo,56,,9789548689267,,,2012
6361579,,,,,,,
596944,Faber & Faber,46,1,9780571202775,9,,2005
38504,Black Sparrow Press,320,5,9780876856833,6,,1986
175262,University of Illinois Press,504,15,9780252073816,10,,2007
11516408,Editora Tordesilhas,60,,9788564406001,,,2011
36407928,Olesiejuk,408,1,9788327472311,9,,2017
1090536,Thomas Dunne Books,128,15,9780312191689,12,,1998
3474056,Erudite Fangs,72,2,9780981612997,6,,2008
5711335,Harvard University Press,,,9780674990623,,Loeb Classical Library #56 (Greek and English),
694535,Chicago Review Press,337,30,9780897330442,8,Revised Edition,2005
17346780,University Of Akron Press,81,15,9781937378554,10,,2013
16928,Cengage Learning,1248,9,9780395809990,3,,1998
13095533,Milkweed Editions,96,17,9781571314413,4,,2012
8333342,Dirilis Yayinlari,686,,9789264552654,1,19. Baski,2015
395974,Cambridge University Press,256,29,9780521412681,9,,2007
1185516,Music Sales,96,1,9780825614101,6,,1994
30730347,Einaudi,72,21,9788806176495,6,Collezione di poesia,2016
5116045,Copper Canyon Press,400,1,9781556592874,1,,2009
30745893,Race Point Publishing,279,15,,9,,2015
11545040,Compost Press,43,,,,,1981
13604056,dr ktby,138,,9789775038128,,,2012
508125,Three Rivers Press,341,17,9780609802182,11,,1998
9561014,graficki zavod hrvatske,81,,,,,1982
25712167,,,,,,,
1299792,HarperCollins Publishers,48,1,9780688076900,4,,1988
1299794,"Lothrop, Lee and Shepard Books",48,1,9780688076917,1,,1988
22825853,,,,,,,
1548395,Pimlico,448,9,9780712653428,4,,1992
32595185,Platypus Press,80,25,9780993532160,11,First,2016
6786043,mnshwrt Gd@ lsmn,190,,5289953410912,,lTb`@ lsb`@,2005
1500543,Penguin,232,,9780141027562,,,
1716534,L&PM,136,,9788525406170,,,1997
14507533,Bloodaxe Books,71,1,9781852249366,5,,2012
20622455,lmrkz lqwmy lltrjm@,800,,,,2nd,2008
26250456,JKPublishing,143,,9780984118076,,,2013
6694664,Guernica Editions,73,1,9781550712964,12,,2008
1636663,Black Sparrow Press,,,,,,1977
3314454,Silkworm Books,132,1,9789747100686,12,,1998
31057341,Amazon,,12,9781311126207,7,,2016
441444,Harvard University Press,527,1,9780674990456,1,Loeb Classical Library #31 (Latin and English),1914
441443,Clarendon Press,288,15,9780198149699,9,,1994
29870204,Atria/Keywords Press,224,16,9781501154461,8,,2016
691677,W. W. Norton  Company,72,17,9780393313048,5,,1995
691676,Vintage,66,23,9780679721956,4,,1989
787877,Red Deer Press,112,23,9780889952805,4,,2003
5202722,Cy Press,,,,,,2008
1544134,Princeton University Press,144,17,9780691090986,2,,2002
7839773,Harper & Row,324,,,,Book Club Edition,1959
3104881,Presscraft Papers,,,,,,1965
11735724,,,,9780980156034,,,
13814285,Turnstone Press,54,16,9780888010612,1,,1981
6123192,,,,9789702012351,,,
6522863,University of Western Australia Press,220,15,9781921401275,4,,2009
3105947,Mosaic Press,60,1,9780889628373,1,,2010
9713415,Adelphi,198,,9788845924774,,Piccola Biblioteca Adelphi #598,2010
30015306,Createspace Independent Publishing Platform,48,19,9781515395645,4,,2016
704054,Henry Holt and Co. (BYR),32,15,9780805022476,10,,1992
275107,Not Avail,96,,9780140323900,,,
4134951,nshr thlth,168,,,,,2008
23382158,Cosac Naify,128,,9788540507630,9,,2014
894663,Carcanet Press Ltd.,84,28,9781857547078,5,,2006
2698324,McClelland & Stewart,96,15,9780771080777,4,,2000
1545149,Black Sparrow Press,,1,9780876857243,8,,1988
1545148,Factory School,74,1,9781600010415,1,,2005
23649750,Vintage Wild,170,14,9780986262715,11,,2014
10316836,,,,9781177516396,,,
15651,"Oxford University Press, USA",672,6,9780195087444,3,,1997
4835843,Scholastic Press,40,1,9780590680417,1,,2009
36135983,,,,,,,
25356588,Sexto Piso,498,,9788415601890,,,2015
25937948,Knopf,272,25,9781101946848,10,,2016
18189752,klm@,143,,9789948012580,,lTb`@ l'wl~,2009
2575826,dr lktb l`rby,232,,,,,2004
29965772,Otava,,,9789511297031,,,2015
24611931,Penguin Books,304,17,9780143128472,11,,2015
11821527,Penguin Books,96,27,9780143120186,9,,2011
8033471,Doublecross Press,,10,,4,,2010
563132,Little Brown and Company,,1,9780316832380,7,,1972
1866553,Globo,230,,9788525008046,,,2003
219137,Penguin Classics,1056,26,9780140435689,5,,2005
219139,Penguin Classics,384,30,9780140421026,8,,1973
13617716,Ikaros,168,,9789604699971,,,2011
993238,,,,9780394717760,,,
1577310,Tradewind Books,64,1,9781896580784,1,,2005
15836297,,135,,,,,
8529291,,154,,9780571234851,,,
10887069,Faber  Faber,32,17,9780571260126,3,,2011
108049,Kids Can Press,40,1,9781553370796,8,,2004
34461730,Frida Ediciones,184,3,9788494639050,3,1,2017
4267727,Litchfield Review Press,107,16,9781606433362,6,First Edition,2008
6996347,,,,9781615542383,,,
1143363,Little Brown and Company,31,1,9780316372725,4,,1989
27313363,Dynatox Ministries,65,,5800112378906,9,,2015
95535,Catedra,,,9788437606408,9,,2006
95534,Edimat Libros,322,1,9788497643689,4,,2005
6398260,BOA Editions Ltd.,92,1,9781934414279,10,,2009
1753547,,376,,,,,2001
15720029,Penguin Books Limited,371,,9780140422535,,,1983
6256845,,,,9781423103158,,,
10478460,Adelphi,263,1,9788845917424,11,Biblioteca Adelphi #435,2002
13177204,"The Heritage Press, Norwalk, Connecticut",289,,,,,1967
14289557,dr ltkwyn llt'lyf wltrjm@ wlnshr,126,,,,lTb`@ l'wl~,2011
5990048,Pustaka Jaya,129,,,,,1981
15798111,Random House,288,22,9780679644057,10,,2013
17279983,,,,,,,1920
21897968,,,,,,,
6381960,Blood Pudding Press,50,,,,,
6381969,Pendergast Press/Dusie,24,1,,4,,2009
1474173,Ballantine Books,312,16,9780449905388,1,,1991
2458265,Panamericana Editorial,,1,9789583000928,9,,2003
4954389,,,,9780926147263,,,
1221734,Wesleyan,78,1,9780819511065,1,,1981
1221739,Wesleyan University Press,871,1,9780819568595,1,Wesleyan Poetry Series,2008
2098419,Mariner Books,80,18,9780618982677,3,,2008
2770877,Routledge & Kegan Paul,,,9780710205384,,Persian Heritage,
17111276,Institut Terjemahan & Buku Malaysia,114,,9789830689623,,,2012
3212868,ngh,184,,,,,2002
1257393,,,,9780760785256,,,
28241160,Agra,64,,9789605052126,12,Photolithographike anatupose tes A Ekdoses tou 1947,2015
710379,Moyer Bell,99,3,9781559210300,7,,2007
920474,,,,9780972921343,1,,2007
13449691,Podium,45,26,9789057594649,1,,2012
767549,Harmony,64,12,9780609602430,1,,1998
6647481,ntshrt Sy'b,86,,,,,1953
10780915,Shearsman Books,95,15,9781848611665,5,,2011
16566506,Wave Books,112,1,9781933517643,10,,2009
17329448,Sibling Rivalry Press,78,16,9781937420345,4,,2013
22074434,,,,,,,
12670196,,,,2940022700695,,,
2028449,"ngh, 1382",316,,,,,2003
17341932,dr ljyl,216,,,,,2010
25351474,DharmaGaia,187,,9788074360459,,,2014
9145925,Endless Satsang Foundation,92,5,,8,,2010
6519324,Jiri Chvojka,45,,,,,1948
28647,Distributed Art Publishers (DAP),160,2,9781891024306,7,,2002
22221409,Createspace Independent Publishing Platform,168,10,9781497306981,5,,2014
1512278,Holt Paperbacks,80,15,9780805054743,4,,1998
6492722,Two Lions,32,1,9780761455592,4,,2010
1459221,The Poetry Trust,78,,9780955091001,,,2005
7188723,dr lshrwq,255,,622102004244,,,2008
2547872,,505,,9780374907303,,,1929
26029280,,,,,,,
1211600,Four Way Books,75,1,9781884800764,4,,2007
191178,Meadowbrook,128,15,9780671899820,9,,1994
20423506,,,,,,,
7746254,Wydawnictwo Literackie,396,,9788308040560,6,,2007
23507886,ZORA,192,,,2,,1971
1454959,HighBridge Company,,21,9781565116948,8,Abridged,2002
23464084,CreateSpace Independent Publishing Platform,138,18,9781502551733,10,,2014
379065,2.13.61 Publications,193,3,9781880985083,12,,2005
379066,Two Thirteen Sixty One Publications,160,1,9788809854970,7,,1997
10110731,Casa Radio,72,,,,,2004
6455753,Listening Library (Audio),0,28,9780307582973,4,,2009
383288,qTrh,,,,,,2002
6867464,,,,9781594773105,,,
30495571,Palala Press,170,27,9781354852798,4,,2016
5045142,Faber & Faber,96,1,9780571196807,4,Faber Classic Screenplay Series,1999
17381909,Black Dog Publishing,160,12,9781908966261,11,,2013
1519354,Atheneum Books,,1,9780689843693,10,,2001
2740230,,,,,,,
2841873,Dodo Press,56,9,9781406581089,11,,2007
36118881,,,,9781903385593,,,
6435720,Maverick Duck Press,30,,,4,,2009
11785656,Pan Macmillan,1111,1,9780330521246,11,,2010
129636,Knopf,133,12,9780394738598,3,,1980
129639,Knopf,176,24,9780307265074,10,,2006
8230983,mrwryd / frhng tr,84,,9789649461076,,,2010
6148795,Turtleback Books,214,1,9781417737468,12,,1979
384216,University of Pittsburgh Press,120,22,9780822957621,2,,2001
72923,Skylight Paths Publishing,144,1,9781594730092,5,,2004
13422775,Arbeiter Ring Publishing,106,,9781894037587,2,,2012
3513120,,,,9780910240925,,,
3317896,Yearling,112,15,9780440494850,8,,1970
8591867,,,,9781451611014,,,
29570479,Tarpaulin Sky Press,87,,9781939460080,8,,2016
12651584,Greenhouse Review Press,62,23,9780965523998,8,,2011
6326854,University Of Iowa Press,68,16,9781587297946,3,,2009
33141472,"Farrar, Straus and Giroux",515,,,,,
35279427,FutureCycle Press,92,1,9781942371311,6,,2017
25169442,FutureCycle Press,62,17,9781938853760,3,,2015
915656,Margaret K. McElderry Books,32,1,9780689845512,4,,2003
28079518,Mondolibri,130,,,3,,2010
32194768,Losada,120,,,,,
15785317,Obsidian Poet Press,114,4,,11,,2011
862185,Bison Books,171,1,9780803299191,6,,2005
22736736,Ra Jones Publishing,129,23,,9,,2014
8273600,Humanitas,104,,9789735025632,,,2009
34458605,,11,,,,,
2696140,Anhinga Press,65,1,9780938078579,1,,1999
8164760,"Harper & Row, Publishers",56,,9780060133740,,,1971
9775223,,84,11,,11,,2012
7800270,Alice James Books,80,1,9781882295791,6,,2010
478089,Penguin,400,30,9780141010977,1,,2003
478080,Southern Illinois University Press,64,30,9780809325986,8,,2004
18744184,Arrie Publishing Company,106,1,9780985050993,11,,2013
752769,Dover Publications,96,21,9780486272726,9,,1992
752768,Dover Publications,54,24,9780486287294,10,,1995
2135191,Dusie,,,,,,2007
857392,Penguin Classics,256,1,9780140187069,8,,1993
3457216,Copper Canyon Press,96,1,9781556592829,2,,2009
33806286,,24,16,,1,,2017
19057913,,,,,,,
493511,Beacon,93,,9780807063934,,,1997
13451329,W. W. Norton & Company,832,30,9780393080636,1,,2012
17875894,Seven pokkarit,308,,9789511261483,,,2012
499933,Vintage,315,23,9780679723424,4,,1989
28490627,Penguin Press,81,,,,,2015
1846130,New Directions Publishing Corporation,128,1,9780811215374,4,,2003
989960,New Directions Publishing Corporation,90,30,9780811215787,7,,2004
989967,,,,9780912516523,,,
3230637,Turtleback Books,288,15,9780613462044,3,,2002
20795111,Les Figues Press,134,,9781934254523,4,,2014
6707919,ntshrt atlyh hnr,212,,,,,1373
6707914,khsrw z`ymy b hmkhry ntshrt myrth,275,,,,,1371
21975761,University Of Iowa Press,92,1,9781609382841,9,,2014
21975760,University Of Iowa Press,80,1,9781609383077,9,,2014
6674323,Coffee House Press,84,1,9781566892353,10,,2009
6674328,Coffee House Press,270,1,9781566892346,9,,2009
21327039,Publishing Genius Press,82,,9780988750364,2,,2015
17665932,Lokbharti Prakashan,156,,9788180313172,,,
292443,Blue Mountain Arts,64,1,9780883961834,1,,1983
11197556,,,,2940012729965,,,
651357,Interlink Books,67,1,9781566566025,3,,2005
9661767,Mondadori,683,,9788804531401,,I grandi Classici #94 (testo a fronte),2004
7543649,Fact-Simile Editions,14,9,,1,Limited Edition,2010
24794806,Tinta da China,,,,9,,2014
1217484,,256,,9780304348589,,10th Anniversary Edition,
141625,Copper Canyon Press,90,1,9781556592478,10,,2006
141628,Saqi Books,116,1,9780863563225,9,,2000
124203,University of South Carolina Press,,12,9780872493056,12,,1973
1404671,W. W. Norton & Company,,21,9780393059076,5,,2004
1643743,New Star Books,,1,9781554200177,1,,2005
34069765,Hybrid Texts,138,18,,12,,2016
30714451,Editores Mexicanos Unidos,95,,,,,2014
684928,,173,,9876071116772,1,,2012
1975066,W.W. Norton & Company,,1,9780393900606,7,Second Edition,2002
4787529,Yale University Press,96,19,9780300114546,4,,2006
823930,Center for Literary Publishing,108,16,9781885635068,12,,2003
3322773,,,,9780439911764,,,
3820704,Orchard Books (NY),,1,9780531058466,10,,1989
7684532,Thaning & Appels forlag,267,,,,,1979
547046,Yale University Press,154,8,9780300088328,2,Third Edition,2001
2699339,Bloodaxe Books,320,1,9781852244255,1,,1998
157423,AudioGO,0,26,9781932219210,1,,2006
636584,Last Gasp,110,31,9780867194234,12,,1996
639809,Random House,67,14,9780394403854,12,,2011
1103994,Figures,20,1,9780935724394,1,,1990
1525,"Farrar, Straus and Giroux",208,4,9780374527051,9,,2004
1526,University of Pennsylvania Press,178,1,9780812216271,1,,1997
25323289,Anchor & Plume,100,26,9780990685630,5,,2015
1521,"Hackett Publishing Company, Inc.",224,15,9780872203907,9,,1998
22221,John Wiley & Sons,150,28,9780471377580,10,,1999
6249461,Interlink Books,95,1,9781566567558,7,,2009
1419223,skhn,175,,,,,1380
226299,,,28,9780393043419,2,,2002
23303427,Bloodaxe Books Ltd,153,28,9781780372389,1,,2015
47166,W. W. Norton & Company,2832,1,9780393977783,12,,2003
2769940,Catedra,824,,9788437613819,11,"Letras universales, 228",1995
33280569,Tajamar,77,,9789569043512,,,2014
24248488,,,,,,,
7960443,,160,,9789500305624,,,
13553406,Penguin Books Ltd,135,6,9780141391496,9,Penguin Modern Classics,2012
18767220,Nightboat Books,111,1,9781937658175,4,,2014
673650,I C S Publications,814,1,9780935216141,1,,1991
17367906,Accents Publishing,,,9781936628179,,,2013
30072655,University of Queensland Press,104,1,9780702254130,9,,2016
3816799,Checkerboard Press,97,1,9781562880002,2,,1991
1000746,Barnes  Noble Classics,912,1,9781593080808,3,,2007
1000743,Barnes & Noble Classics,576,1,9781593083120,2,,2006
3829651,Scholastic,32,,9780545030175,,,2007
7906269,Future Tense Books,32,16,9781892061379,3,,2010
3055750,Swallow Press,56,8,9780804011136,4,,2008
13081903,dr lHrf llTb`@ wlnshr,144,,9789953542317,,,2011
16646332,Wesleyan,120,19,9780819573001,2,,2013
10096235,,13,,,,,
395239,Wesleyan University Press,45,24,9780819565969,9,,2002
395232,Kelsey Street Press,112,1,9780932716613,11,,2002
18721329,Puffin Books,96,21,9780141346670,8,,2013
395236,Wesleyan,48,24,9780819567505,3,,2005
395234,Sun and Moon Press,197,1,9781557132000,3,,2000
10926905,Penguin,,,9781101492338,,Penguin Classics,
17262162,Knopf,68,3,9780375712180,9,,2013
27135498,Wave Books,140,3,9781940696300,5,,2016
25225010,Kavram Yayinlari,158,,,9,,1995
6056604,Write Bloody Publishing,135,1,9780981521398,7,,2008
15783379,Ginninderra Press,64,,,,,2005
26240792,Wave Books,112,5,9781940696232,4,,2016
25399400,,,,,,,
17194972,"Sibling Rivalry Press, LLC",122,12,9781937420291,3,,2013
424316,Ibis Press,151,1,9789659012510,1,,2000
11410585,,,,,,,
25017962,Books on Demand,124,25,9782322014934,2,,2015
965151,Holiday House,32,1,9780823417254,4,,2007
912644,Nick Hern Books,78,1,9781854592101,11,,1997
5725720,Oxford University Press,282,15,9780199537921,1,"Oxford World's Classics, Bilingual (English-French)",2009
13459467,Sleeping Bear Press,32,1,9781585367931,3,,2012
473713,Arte Publico Press,88,1,9780934770576,12,,1986
473715,University of Arizona Press,128,9,9780816526109,11,,2006
473718,Scholastic Paperbacks,32,1,9780439400701,7,,2002
33897,Grove Press,96,29,9780802136121,10,,1999
2183640,Editora Record,128,,9788501039446,,,2001
2183646,Record,414,,,,,2005
1507685,"Light, Inc.",128,,9781597841245,,,2008
661510,,,,9788495994066,,,
28242813,Austral,282,,9788467031805,10,Edicion Conmemorativa,2009
7784869,,,,9781104479374,,,
22729927,,,,,,,
1034110,Hamburger Lesehefte Verlag,160,,9783872910288,,,1989
1031694,Cambridge University Press,207,1,9780521315371,5,,1985
287555,Harvester Wheatsheaf,,31,9780133207224,8,,1995
9706640,,,,9789171188144,,,
441200,Penguin Classics,304,4,9780140448108,9,,2008
943278,Histria Books,624,1,9789739432238,6,,2001
33665701,Riverhead Books,166,,,4,Alternate Cover,1997
18457833,Poetes de Brousse,82,,9782923338552,,,2012
13574344,Haper Perennial,,,,,,
2483563,"Farrar, Straus and Giroux",156,1,9780374517489,11,,1982
1201579,Copper Canyon Press,88,1,9781556592263,9,,2005
16161547,Janet 45,64,,9789544918682,,,2012
7684213,Sidebrow Books,104,1,9780981497518,4,,2010
25900087,Where Are You Press,80,,9781329268180,7,,2015
10570620,Lasten keskus,63,,,,,2005
30304222,Tin House Books,81,14,9781941040539,2,,2017
12396980,Pyotr Pavlovich Yershov,,,,,,
17239874,Berkley,224,3,9780425269503,9,,2013
28818718,Wave Books,144,6,9781940696270,9,,2016
6789179,Paraclete Press,144,1,9781557255631,11,,2009
810481,Yale University Press,248,21,9780300070217,7,,1997
21863487,Godwit,320,,9781775534594,6,,2014
1765791,Penguin Books Ltd,128,4,9780141026350,5,,2006
16283594,Minimum Fax,251,,9788875213657,10,Minimum classics #41,2011
21817188,Available Light Publishing,104,17,9780615902753,3,,2014
17608811,Factory Hollow,,,,3,,2013
1341692,Wave Books,99,1,9780970367297,1,,2004
12694244,,,,,,,
22931399,FutureCycle Press,86,16,9781938853593,8,,2014
1342581,University of Georgia Press,136,1,9780820313009,5,,1991
6838356,BOA Editions Ltd.,96,1,9781934414330,4,,2010
254762,,,,9780007160280,,,
17948933,Iaroslaviv Val,170,,9789662151978,,,2011
303748,Scribner,960,,9780684857237,,,2010
2708473,Modern Library,497,19,9780679642688,8,,2003
3000491,HMH Books for Young Readers,56,1,9780152013073,3,,1997
345995,HMH Books for Young Readers,32,24,9780152009328,4,,1995
